,Date,states,Lst_price,sret,mkt_cret,Ticker
0,2016-01-06,0,119.144,-0.0009647530351520146,-0.0009647530351520146,CSCO
1,2016-01-07,0,119.666,0.004371683190443792,0.0034069301552917776,CSCO
2,2016-01-08,0,119.618,-0.0004011969094785905,0.003005733245813187,CSCO
3,2016-01-11,0,120.111,0.004112983368649211,0.007118716614462398,CSCO
4,2016-01-12,0,119.024,-0.009091161784195254,-0.001972445169732856,CSCO
5,2016-01-13,0,120.236,0.010131324642647436,0.00815887947291458,CSCO
6,2016-01-14,0,119.823,-0.003440824192954009,0.004718055279960571,CSCO
7,2016-01-15,0,118.508,-0.011035185053704372,-0.006317129773743801,CSCO
8,2016-01-19,0,118.753,0.002065236908562698,-0.004251892865181103,CSCO
9,2016-01-20,0,118.82,0.0005640371740581208,-0.0036878556911229825,CSCO
10,2016-01-21,0,118.782,-0.00031986263014606334,-0.004007718321269046,CSCO
11,2016-01-22,0,118.003,-0.006579832426148394,-0.01058755074741744,CSCO
12,2016-01-25,0,117.92,-0.0007036194302743488,-0.011291170177691788,CSCO
13,2016-01-26,0,118.528,0.005142791142633067,-0.006148379035058721,CSCO
14,2016-01-27,0,118.449,-0.0006667313952535345,-0.0068151104303122555,CSCO
15,2016-01-28,0,117.093,-0.011513997339057279,-0.018329107769369534,CSCO
16,2016-01-29,0,117.365,0.0023202460315017463,-0.016008861737867787,CSCO
17,2016-02-01,0,117.551,0.0015835450873336542,-0.014425316650534132,CSCO
18,2016-02-02,0,115.59,-0.016822834662008252,-0.031248151312542383,CSCO
19,2016-02-03,0,116.568,0.00842534640537739,-0.02282280490716499,CSCO
20,2016-02-04,0,114.929,-0.014160247317142927,-0.03698305222430792,CSCO
21,2016-02-05,0,115.333,0.0035090498176171972,-0.033474002406690725,CSCO
22,2016-02-08,0,115.284,-0.00042494699642573483,-0.03389894940311646,CSCO
23,2016-02-09,0,116.523,0.010690029197127785,-0.02320892020598868,CSCO
24,2016-02-10,0,117.06,0.0045979454503453756,-0.018610974755643304,CSCO
25,2016-02-11,0,118.63,0.01332278180993702,-0.005288192945706283,CSCO
26,2016-02-12,0,117.906,-0.006121708839326728,-0.011409901785033011,CSCO
27,2016-02-16,0,116.372,-0.013095740301276918,-0.02450564208630993,CSCO
28,2016-02-17,0,116.016,-0.00306384390317137,-0.0275694859894813,CSCO
29,2016-02-18,0,115.062,-0.0082569991098034,-0.0358264850992847,CSCO
30,2016-02-19,0,116.101,0.00898938841174564,-0.026837096687539058,CSCO
31,2016-02-22,0,115.249,-0.007365496881652596,-0.034202593569191655,CSCO
32,2016-02-23,0,117.254,0.01724751683354703,-0.016955076735644625,CSCO
33,2016-02-24,0,118.934,0.014226195520126942,-0.0027288812155176825,CSCO
34,2016-02-25,0,117.978,-0.008070550997725606,-0.010799432213243289,CSCO
35,2016-02-26,0,119.702,0.014507154456629149,0.00370772224338586,CSCO
36,2016-02-29,0,119.515,-0.00156343435534067,0.0021442878880451903,CSCO
37,2016-03-01,0,119.921,0.0033913061454054036,0.005535594033450594,CSCO
38,2016-03-02,0,119.214,-0.005912995253161941,-0.00037740121971134664,CSCO
39,2016-03-03,0,119.769,0.00464469018932463,0.004267288969613283,CSCO
40,2016-03-04,0,119.974,0.001710165051434426,0.005977454021047709,CSCO
41,2016-03-07,0,119.818,-0.001301127827518336,0.004676326193529373,CSCO
42,2016-03-08,0,119.666,-0.0012693960382375784,0.0034069301552917945,CSCO
43,2016-03-09,0,121.512,0.015308494561707586,0.01871542471699938,CSCO
44,2016-03-10,0,121.284,-0.0018781204551919272,0.016837304261807455,CSCO
45,2016-03-11,0,121.839,0.004565598187472405,0.02140290244927986,CSCO
