,Date,states,Lst_price,sret,mkt_cret,Ticker
164,2016-09-02,2,15.96,0.01642487966740033,-0.34254043300382736,TNX
165,2016-09-06,2,15.43,-0.03377192564659328,-0.3763123586504206,TNX
166,2016-09-07,2,15.41,-0.0012970170430450386,-0.37760937569346564,TNX
167,2016-09-08,2,16.16,0.047522403760924876,-0.3300869719325408,TNX
168,2016-09-09,2,16.72,0.03406655456360627,-0.2960204173689345,TNX
169,2016-09-12,2,16.72,0.0,-0.2960204173689345,TNX
170,2016-09-13,2,17.34,0.036410363695840386,-0.2596100536730941,TNX
171,2016-09-14,2,16.89,-0.02629424053268704,-0.2859042942057811,TNX
172,2016-09-15,2,17.03,0.00825476385488819,-0.2776495303508929,TNX
173,2016-09-16,2,17.01,-0.0011750882668264944,-0.2788246186177194,TNX
174,2016-09-19,2,16.96,-0.002943776044013399,-0.2817683946617328,TNX
175,2016-09-20,2,16.88,-0.004728141195946012,-0.2864965358576788,TNX
176,2016-09-21,2,16.68,-0.011919092237210311,-0.29841562809488914,TNX
177,2016-09-22,2,16.32,-0.021819047394639725,-0.3202346754895289,TNX
178,2016-09-23,2,16.15,-0.010471299867295478,-0.3307059753568244,TNX
179,2016-09-26,2,15.89,-0.016230069120040852,-0.3469360444768652,TNX
180,2016-09-27,2,15.56,-0.020986461798379086,-0.3679225062752443,TNX
181,2016-09-28,2,15.67,0.007044537617683793,-0.3608779686575605,TNX
182,2016-09-29,2,15.57,-0.006402070522022523,-0.367280039179583,TNX
183,2016-09-30,2,16.08,0.03223027790491321,-0.3350497612746698,TNX
184,2016-10-03,2,16.22,0.008668784936446485,-0.3263809763382233,TNX
185,2016-10-04,2,16.83,0.03691795951544764,-0.2894630168227757,TNX
186,2016-10-05,2,17.16,0.01941808585710173,-0.27004493096567395,TNX
187,2016-10-06,2,17.42,0.015037877364540502,-0.25500705360113346,TNX
188,2016-10-07,2,17.36,-0.0034502621921527815,-0.25845731579328624,TNX
189,2016-10-10,2,17.23,-0.007516658692365755,-0.26597397448565196,TNX
190,2016-10-11,2,17.59,0.020678508209628504,-0.24529546627602347,TNX
191,2016-10-12,2,17.78,0.010743671336291767,-0.23455179493973172,TNX
192,2016-10-13,2,17.38,-0.022754110248512645,-0.25730590518824437,TNX
193,2016-10-14,2,17.94,0.03171273679340411,-0.22559316839484025,TNX
194,2016-10-17,2,17.66,-0.01573066145483613,-0.24132382984967637,TNX
195,2016-10-18,2,17.49,-0.00967290614530337,-0.25099673599497974,TNX
196,2016-10-19,2,17.52,0.0017137964777348199,-0.24928293951724492,TNX
197,2016-10-20,2,17.47,-0.002857961362280177,-0.2521409008795251,TNX
198,2016-10-21,2,17.4,-0.004014917925481851,-0.256155818805007,TNX
199,2016-10-24,2,17.63,0.01313179018929556,-0.24302402861571143,TNX
200,2016-10-25,2,17.58,-0.0028401041527479826,-0.24586413276845942,TNX
201,2016-10-26,2,17.9,0.01803882058967835,-0.22782531217878108,TNX
202,2016-10-27,2,18.43,0.029179058835022597,-0.1986462533437585,TNX
203,2016-10-28,2,18.45,0.0010845988048041818,-0.1975616545389543,TNX
204,2016-10-31,2,18.34,-0.005979903658217346,-0.20354155819717165,TNX
205,2016-11-01,2,18.2,-0.007662872745569137,-0.2112044309427408,TNX
206,2016-11-02,2,17.99,-0.011605546120308003,-0.2228099770630488,TNX
207,2016-11-03,2,18.12,0.007200252652391731,-0.21560972441065707,TNX
208,2016-11-04,2,17.83,-0.016133868739784372,-0.23174359315044143,TNX
209,2016-11-07,2,18.28,0.024925134150955038,-0.2068184589994864,TNX
210,2016-11-08,2,18.62,0.018428705822917005,-0.1883897531765694,TNX
211,2016-11-09,2,20.72,0.10686314554236125,-0.08152660763420815,TNX
212,2016-11-10,0,21.17,0.021485667755491628,-0.06004093987871652,TNX
213,2016-11-11,2,22.22,0.04840769906471009,-0.011633240814006428,TNX
214,2016-11-14,0,22.22,0.0,-0.011633240814006428,TNX
215,2016-11-15,0,22.38,0.007174918672295264,-0.0044583221417111634,TNX
216,2016-11-16,0,22.23,-0.006724974907673856,-0.011183297049385019,TNX
217,2016-11-17,0,22.76,0.023561881282025073,0.012378584232640055,TNX
218,2016-11-18,0,23.35,0.025592374856776044,0.0379709590894161,TNX
219,2016-11-21,0,23.39,0.0017115964811813525,0.03968255557059745,TNX
220,2016-11-22,0,23.21,-0.007725360309741949,0.031957195260855505,TNX
221,2016-11-23,0,23.57,0.015391496661694093,0.0473486919225496,TNX
222,2016-11-25,0,23.72,0.006343857181485006,0.053692549104034606,TNX
223,2016-11-28,0,23.2,-0.022166295457260378,0.03152625364677423,TNX
224,2016-11-29,0,23.02,-0.007788875378527673,0.023737378268246553,TNX
225,2016-11-30,0,23.68,0.028267406722068362,0.05200478499031491,TNX
226,2016-12-01,0,24.41,0.030362074389063697,0.08236685937937861,TNX
227,2016-12-02,0,23.9,-0.021114425467403747,0.061252433911974866,TNX
228,2016-12-05,0,23.87,-0.0012560185867261091,0.059996415325248756,TNX
229,2016-12-06,0,23.96,0.003763332896509806,0.06375974822175856,TNX
230,2016-12-07,0,23.47,-0.020662763384316486,0.04309698483744208,TNX
231,2016-12-08,0,23.87,0.016899430487806705,0.059996415325248784,TNX
232,2016-12-09,0,24.64,0.03174869831458027,0.09174511363982905,TNX
233,2016-12-12,0,24.79,0.006069207381779996,0.09781432102160904,TNX
234,2016-12-13,0,24.81,0.0008064516566105101,0.09862077267821956,TNX
235,2016-12-14,0,25.25,0.017579358017659332,0.1162001306958789,TNX
236,2016-12-15,0,25.8,0.021548336206202928,0.1377484669020818,TNX
237,2016-12-16,0,25.97,0.006567533747085215,0.14431600064916703,TNX
238,2016-12-19,0,25.42,-0.021405759913349007,0.12291024073581802,TNX
239,2016-12-20,0,25.68,0.010176213060452457,0.1330864537962705,TNX
240,2016-12-21,0,25.46,-0.00860388569249988,0.1244825681037706,TNX
241,2016-12-22,0,25.53,0.0027456381241319763,0.12722820622790257,TNX
242,2016-12-23,0,25.43,-0.0039246518193642235,0.12330355440853835,TNX
243,2016-12-28,0,25.06,-0.014656629966106036,0.10864692444243232,TNX
244,2016-12-29,0,24.77,-0.011639705966654045,0.09700721847577827,TNX
245,2016-12-30,0,24.46,-0.012594113242241814,0.08441310523353646,TNX
246,2017-01-03,0,24.5,0.001633987291654955,0.08604709252519141,TNX
247,2017-01-04,0,24.52,0.0008159935173293592,0.08686308604252077,TNX
248,2017-01-05,0,23.68,-0.03485830105220575,0.05200478499031502,TNX
249,2017-01-06,0,24.18,0.02089503517084173,0.07289982016115676,TNX
250,2017-01-09,0,23.76,-0.017522350692202378,0.05537746946895438,TNX
251,2017-01-10,0,23.79,0.0012618298204219438,0.056639299289376326,TNX
252,2017-01-11,0,23.7,-0.0037902761737808022,0.05284902311559552,TNX
253,2017-01-12,0,23.61,-0.0038046970436639714,0.04904432607193155,TNX
254,2017-01-13,0,23.8,0.008015229580007483,0.057059555651939035,TNX
255,2017-01-17,0,23.27,-0.02252060336322868,0.03453895228871036,TNX
256,2017-01-18,0,23.89,0.02629498402351775,0.06083393631222811,TNX
257,2017-01-19,0,24.59,0.028879894890383104,0.08971383120261121,TNX
258,2017-01-20,0,24.67,0.0032480743131641054,0.09296190551577532,TNX
259,2017-01-23,0,24.03,-0.026284880792887863,0.06667702472288746,TNX
260,2017-01-24,0,24.71,0.027904970252141083,0.09458199497502855,TNX
261,2017-01-25,0,25.23,0.02082574265244757,0.11540773762747611,TNX
262,2017-01-26,0,25.08,-0.005963046888246525,0.10944469073922958,TNX
263,2017-01-27,0,24.81,-0.01082391806101028,0.0986207726782193,TNX
264,2017-01-30,0,24.83,0.0008058018163655691,0.09942657449458486,TNX
265,2017-01-31,0,24.51,-0.012971401980053884,0.08645517251453098,TNX
266,2017-02-01,0,24.74,0.009340169424320581,0.09579534193885156,TNX
267,2017-02-02,0,24.7,-0.001618123330410263,0.09417721860844129,TNX
268,2017-02-03,0,24.91,0.0084660856401575,0.10264330424859879,TNX
269,2017-02-06,0,24.13,-0.031813449637148696,0.07082985461145008,TNX
270,2017-02-07,0,23.89,-0.009995918299222152,0.06083393631222793,TNX
271,2017-02-08,0,23.51,-0.016034098785739963,0.044799837526487966,TNX
272,2017-02-09,0,23.95,0.018542461304945967,0.06334229883143394,TNX
273,2017-02-10,0,24.09,0.005828492769855708,0.06917079160128965,TNX
274,2017-02-13,0,24.34,0.010324270932601012,0.07949506253389066,TNX
275,2017-02-14,0,24.7,0.01468215607455029,0.09417721860844094,TNX
276,2017-02-15,0,25.02,0.012872261404833558,0.1070494800132745,TNX
277,2017-02-16,0,24.5,-0.0210023874880838,0.08604709252519069,TNX
278,2017-02-17,0,24.25,-0.01025650016718911,0.07579059235800158,TNX
279,2017-02-21,0,24.27,0.0008244023550177622,0.07661499471301934,TNX
280,2017-02-22,0,24.18,-0.003715174551863431,0.07289982016115591,TNX
281,2017-02-23,0,23.88,-0.012484556662245284,0.06041526349891063,TNX
282,2017-02-24,0,23.17,-0.030182950080116337,0.030232313418794295,TNX
283,2017-02-27,0,23.69,0.022194679726409258,0.05242699314520355,TNX
284,2017-02-28,0,23.58,-0.004654123061469325,0.04777287008373422,TNX
285,2017-03-01,0,24.63,0.043566317023221765,0.09133918710695599,TNX
286,2017-03-02,0,24.89,0.010500904247054204,0.10184009135401019,TNX
287,2017-03-03,0,24.92,0.0012045775397518126,0.103044668893762,TNX
288,2017-03-06,0,24.94,0.0008022463326380473,0.10384691522640005,TNX
289,2017-03-07,0,25.11,0.006793232917603134,0.11064014814400318,TNX
290,2017-03-08,0,25.52,0.016196285307095482,0.12683643345109866,TNX
291,2017-03-09,0,25.98,0.017864552765864468,0.14470098621696312,TNX
292,2017-03-10,0,25.82,-0.0061776258239569885,0.13852336039300614,TNX
293,2017-03-13,0,26.08,0.010019351639955595,0.14854271203296174,TNX
294,2017-03-14,0,25.95,-0.004997127446554502,0.14354558458640723,TNX
295,2017-03-15,0,25.08,-0.03410089384717774,0.1094446907392295,TNX
296,2017-03-16,0,25.22,0.00556661477205349,0.11501130551128298,TNX
297,2017-03-17,0,25.01,-0.008361585647245673,0.1066497198640373,TNX
298,2017-03-20,0,24.73,-0.011258663356202942,0.09539105650783436,TNX
299,2017-03-21,0,24.36,-0.015074638691628606,0.08031641781620576,TNX
300,2017-03-22,0,23.96,-0.016556669594447654,0.0637597482217581,TNX
301,2017-03-23,0,24.18,0.00914007193939798,0.07289982016115608,TNX
302,2017-03-24,0,24.0,-0.007472014838700954,0.06542780532245512,TNX
303,2017-03-27,0,23.73,-0.011313759900273404,0.05411404542218172,TNX
304,2017-03-28,0,24.09,0.01505674617910773,0.06917079160128944,TNX
305,2017-03-30,0,24.16,0.0029015564398342875,0.07207234804112374,TNX
306,2017-03-31,0,23.96,-0.008312599819365586,0.06375974822175814,TNX
307,2017-04-03,0,23.5,-0.019385352097135357,0.04437439612462279,TNX
308,2017-04-04,0,23.5,0.0,0.04437439612462279,TNX
309,2017-04-05,0,23.57,0.002974295797926462,0.04734869192254925,TNX
310,2017-04-06,0,23.43,-0.005957464428335503,0.04139122749421375,TNX
311,2017-04-07,0,23.73,0.01272281792796797,0.05411404542218172,TNX
312,2017-04-10,0,23.61,-0.005069719350250734,0.04904432607193099,TNX
313,2017-04-11,0,22.98,-0.02704607867681185,0.021998247395119137,TNX
314,2017-04-12,0,22.96,-0.0008707009692439209,0.021127546425875218,TNX
315,2017-04-13,0,22.32,-0.028270433938255474,-0.007142887512380257,TNX
316,2017-04-18,0,21.79,-0.024031988556581698,-0.031174876068961955,TNX
317,2017-04-19,0,22.02,0.010499982338005373,-0.02067489373095658,TNX
318,2017-04-20,0,22.41,0.017556156518301818,-0.0031187372126547618,TNX
319,2017-04-21,0,22.37,-0.001786512310797375,-0.004905249523452136,TNX
320,2017-04-24,0,22.73,0.015964862362413613,0.011059612838961477,TNX
321,2017-04-25,0,23.27,0.023479339449748497,0.03453895228870997,TNX
322,2017-04-26,0,23.11,-0.006899553027911024,0.027639399260798947,TNX
323,2017-04-27,0,22.96,-0.00651185283492362,0.021127546425875325,TNX
324,2017-04-28,0,22.82,-0.006116227017436094,0.01501131940843923,TNX
325,2017-05-02,0,22.96,0.006116227017436054,0.021127546425875283,TNX
326,2017-05-03,0,23.09,0.005646051915038246,0.02677359834091353,TNX
327,2017-05-04,0,23.56,0.02015073541698183,0.046924333757895356,TNX
328,2017-05-05,0,23.52,-0.0016992357529598016,0.04522509800493556,TNX
329,2017-05-08,0,23.76,0.010152371464018128,0.05537746946895369,TNX
330,2017-05-09,0,24.07,0.012962757300536332,0.06834022676949002,TNX
331,2017-05-10,0,24.14,0.002903963874404805,0.07124419064389483,TNX
332,2017-05-11,0,24.0,-0.005816385321439881,0.06542780532245494,TNX
333,2017-05-12,0,23.35,-0.027456846233039203,0.03797095908941574,TNX
334,2017-05-15,0,23.38,0.0012839719290158235,0.03925493101843156,TNX
335,2017-05-16,0,23.29,-0.003856872147672669,0.03539805887075889,TNX
336,2017-05-17,2,22.16,-0.049735222017166555,-0.014337163146407664,TNX
337,2017-05-18,0,22.33,0.0076422039729833365,-0.006694959173424327,TNX
338,2017-05-19,0,22.45,0.005359548336196946,-0.0013354108372273816,TNX
339,2017-05-22,0,22.54,0.004000894423366827,0.0026654835861394457,TNX
340,2017-05-23,0,22.85,0.01365960872858356,0.016325092314723004,TNX
341,2017-05-24,0,22.66,-0.008349861740353503,0.007975230574369501,TNX
342,2017-05-25,0,22.55,-0.004866189651172899,0.003109040923196602,TNX
343,2017-05-26,0,22.5,-0.002219756738312888,0.000889284184883714,TNX
344,2017-05-30,0,22.17,-0.01477528558215429,-0.013886001397270576,TNX
345,2017-05-31,0,21.96,-0.009517406986890296,-0.02340340838416087,TNX
346,2017-06-01,0,22.17,0.009517406986890171,-0.0138860013972707,TNX
347,2017-06-02,0,21.59,-0.026509779101504205,-0.0403957804987749,TNX
348,2017-06-05,0,21.82,0.010596735878208897,-0.029799044620566005,TNX
349,2017-06-06,0,21.47,-0.016170368514235187,-0.04596941313480119,TNX
350,2017-06-07,0,21.78,0.0143355056141249,-0.03163390752067629,TNX
351,2017-06-08,0,21.94,0.007319337342269702,-0.02431457017840659,TNX
352,2017-06-09,0,21.99,0.0022763497195855,-0.02203822045882109,TNX
353,2017-06-12,0,22.13,0.006346349496288571,-0.01569187096253252,TNX
354,2017-06-13,0,22.07,-0.0027149337943131843,-0.018406804756845703,TNX
355,2017-06-14,0,21.38,-0.03176331467174589,-0.05017011942859159,TNX
356,2017-06-15,0,21.62,0.011162906614163224,-0.03900721281442837,TNX
357,2017-06-16,0,21.57,-0.002315351809997203,-0.04132256462442557,TNX
358,2017-06-19,0,21.9,0.015183176421390028,-0.026139388203035546,TNX
359,2017-06-20,0,21.53,-0.01703932544618331,-0.04317871364921885,TNX
360,2017-06-21,0,21.55,0.000928505173485176,-0.04225020847573368,TNX
361,2017-06-22,0,21.53,-0.0009285051734851152,-0.0431787136492188,TNX
362,2017-06-23,0,21.44,-0.0041889751736704,-0.0473676888228892,TNX
363,2017-06-26,0,21.37,-0.0032702668715450453,-0.050637955694434245,TNX
