,Date,states,Lst_price,sret,mkt_cret,Ticker
0,2016-01-06,2,25.175,-0.01974421096295634,-0.01974421096295634,AAPL
1,2016-01-07,1,24.112,-0.043141796720486444,-0.06288600768344278,AAPL
2,2016-01-08,2,24.24,0.0052945193169740105,-0.05759148836646877,AAPL
3,2016-01-11,2,24.632,0.016042249421085706,-0.041549238945383066,AAPL
4,2016-01-12,2,24.99,0.01442933422466174,-0.027119904720721323,AAPL
5,2016-01-13,2,24.347,-0.026067106193831246,-0.053187010914552565,AAPL
6,2016-01-14,2,24.88,0.02165562921794901,-0.03153138169660356,AAPL
7,2016-01-15,2,24.282,-0.024328932749195162,-0.05586031444579872,AAPL
8,2016-01-19,2,24.165,-0.004830029824736151,-0.06069034427053487,AAPL
9,2016-01-20,2,24.198,0.0013646798222386436,-0.05932566444829623,AAPL
10,2016-01-21,2,24.075,-0.005096027435096924,-0.06442169188339315,AAPL
11,2016-01-22,1,25.355,0.05180199156279315,-0.012619700320600002,AAPL
12,2016-01-25,2,24.86,-0.019715863164417317,-0.032335563485017316,AAPL
13,2016-01-26,2,24.997,0.005495731585059685,-0.02683983189995763,AAPL
14,2016-01-27,1,23.355,-0.06794472371355337,-0.094784555613511,AAPL
15,2016-01-28,2,23.522,0.0071250594747733886,-0.08765949613873761,AAPL
16,2016-01-29,1,24.335,0.03397948985657281,-0.0536800062821648,AAPL
17,2016-02-01,2,24.108,-0.009371907664619929,-0.06305191394678474,AAPL
18,2016-02-02,2,23.62,-0.0204499248515814,-0.08350183879836613,AAPL
19,2016-02-03,2,24.087,0.01957846510144024,-0.06392337369692588,AAPL
20,2016-02-04,2,24.15,0.002612104227924961,-0.06131126946900092,AAPL
21,2016-02-05,2,23.505,-0.027071215622487824,-0.08838248509148874,AAPL
22,2016-02-08,2,23.753,0.010495673816862588,-0.07788681127462616,AAPL
23,2016-02-09,2,23.747,-0.00025263158029096807,-0.07813944285491713,AAPL
24,2016-02-10,2,23.567,-0.0076087783067071355,-0.08574822116162426,AAPL
25,2016-02-11,2,23.425,-0.0060436002814722506,-0.0917918214430965,AAPL
26,2016-02-12,2,23.497,0.0030689253019822765,-0.08872289614111423,AAPL
27,2016-02-16,2,24.16,0.027825619640146,-0.060897276500968225,AAPL
28,2016-02-17,2,24.53,0.015198485203783745,-0.04569879129718448,AAPL
29,2016-02-18,2,24.065,-0.0191383555153252,-0.06483714681250968,AAPL
30,2016-02-19,2,24.01,-0.0022880925219108225,-0.06712523933442051,AAPL
31,2016-02-22,2,24.22,0.008708327891784193,-0.05841691144263632,AAPL
32,2016-02-23,2,23.673,-0.022843579917938533,-0.08126049136057485,AAPL
33,2016-02-24,2,24.025,0.014759796649348525,-0.06650069471122633,AAPL
34,2016-02-25,2,24.19,0.0068443697655797536,-0.05965632494564657,AAPL
35,2016-02-26,2,24.228,0.0015696644967648917,-0.05808666044888168,AAPL
36,2016-02-29,2,24.173,-0.002272681294737093,-0.060359341743618775,AAPL
37,2016-03-01,1,25.132,0.038905626716737016,-0.02145371502688176,AAPL
38,2016-03-02,2,25.188,0.002225756085795594,-0.019227958941086164,AAPL
39,2016-03-03,2,25.375,0.00739674673545523,-0.011831212205630933,AAPL
40,2016-03-04,2,25.753,0.01478668781599923,0.0029554756103682966,AAPL
41,2016-03-07,2,25.468,-0.011128363023171677,-0.00817288741280338,AAPL
42,2016-03-08,2,25.257,-0.008319417131142237,-0.016492304543945617,AAPL
43,2016-03-09,2,25.28,0.0009102242550200093,-0.015582080288925607,AAPL
44,2016-03-10,2,25.292,0.0004745709177102122,-0.015107509371215395,AAPL
45,2016-03-11,2,25.565,0.01073608833559574,-0.004371421035619655,AAPL
46,2016-03-14,2,25.63,0.00253931184401706,-0.001832109191602595,AAPL
47,2016-03-15,2,26.145,0.019894427264114126,0.018062318072511532,AAPL
48,2016-03-16,2,26.493,0.013222579514680944,0.031284897587192474,AAPL
49,2016-03-17,2,26.45,-0.0016243888504664265,0.029660508736726047,AAPL
50,2016-03-18,2,26.48,0.0011335727644991723,0.03079408150122522,AAPL
51,2016-03-21,2,26.478,-7.553155334228274e-05,0.030718549947882937,AAPL
52,2016-03-22,2,26.68,0.00760002153195772,0.038318571479840656,AAPL
53,2016-03-23,2,26.532,-0.005562669384113422,0.032755902095727235,AAPL
54,2016-03-24,2,26.417,-0.004343809357109267,0.02841209273861797,AAPL
55,2016-03-29,2,26.92,0.018861762470326907,0.04727385520894488,AAPL
56,2016-03-30,2,27.39,0.017308478498459675,0.06458233370740456,AAPL
57,2016-03-31,2,27.247,-0.005234559969393717,0.05934777373801084,AAPL
58,2016-04-01,2,27.497,0.009133484506995549,0.0684812582450064,AAPL
59,2016-04-04,2,27.78,0.010239429513609004,0.0787206877586154,AAPL
60,2016-04-05,2,27.452,-0.011877312279809472,0.06684337547880594,AAPL
61,2016-04-06,2,27.74,0.010436389840297199,0.07727976531910313,AAPL
62,2016-04-07,2,27.135,-0.02205100737131731,0.055228757947785825,AAPL
63,2016-04-08,2,27.165,0.0011049724881182432,0.05633373043590407,AAPL
64,2016-04-11,2,27.255,0.003307610512757814,0.05964134094866188,AAPL
65,2016-04-12,2,27.61,0.012941035425818974,0.07258237637448085,AAPL
66,2016-04-13,2,28.01,0.014383563329954082,0.08696593970443493,AAPL
67,2016-04-14,2,28.025,0.0005353796862064286,0.08750131939064136,AAPL
68,2016-04-15,2,27.462,-0.020293738058663583,0.06720758133197778,AAPL
69,2016-04-18,2,26.87,-0.0217928082721601,0.045414773059817684,AAPL
70,2016-04-19,2,26.728,-0.005298717572944458,0.04011605548687323,AAPL
71,2016-04-20,2,26.782,0.00201831501891902,0.042134370505792246,AAPL
72,2016-04-21,2,26.493,-0.010849472918599676,0.03128489758719257,AAPL
73,2016-04-22,2,26.42,-0.0027592480605954386,0.028525649526597134,AAPL
74,2016-04-25,2,26.27,-0.005693695396730814,0.02283195412986632,AAPL
75,2016-04-26,2,26.087,-0.006990497745174052,0.015841456384692268,AAPL
76,2016-04-27,1,24.455,-0.06460241196095401,-0.04876095557626174,AAPL
77,2016-04-28,1,23.708,-0.031022150065728803,-0.07978310564199054,AAPL
78,2016-04-29,2,23.435,-0.011581912550922318,-0.09136501819291286,AAPL
79,2016-05-03,2,23.795,0.015244843198404478,-0.07612017499450838,AAPL
80,2016-05-04,2,23.548,-0.01043458340705896,-0.08655475840156734,AAPL
81,2016-05-05,2,23.31,-0.010158438118349175,-0.09671319651991651,AAPL
82,2016-05-06,2,23.18,-0.005592615136060115,-0.10230581165597663,AAPL
83,2016-05-09,2,23.198,0.000776230148078943,-0.10152958150789769,AAPL
84,2016-05-10,2,23.355,0.00674502589438687,-0.09478455561351082,AAPL
85,2016-05-11,2,23.128,-0.009767089240026417,-0.10455164485353724,AAPL
86,2016-05-12,2,22.585,-0.02375803560747747,-0.1283096804610147,AAPL
87,2016-05-13,2,22.63,0.0019904905388783605,-0.12631918992213634,AAPL
88,2016-05-16,1,23.47,0.03644655021748619,-0.08987263970465015,AAPL
89,2016-05-17,2,23.372,-0.004184285170741524,-0.09405692487539168,AAPL
90,2016-05-18,2,23.64,0.011401467845706944,-0.08265545702968473,AAPL
91,2016-05-19,2,23.55,-0.0038143720754706774,-0.08646982910515541,AAPL
92,2016-05-20,2,23.805,0.010769822184055219,-0.0757000069211002,AAPL
93,2016-05-23,2,24.108,0.01264809297431569,-0.0630519139467845,AAPL
94,2016-05-24,2,24.475,0.015108452795776401,-0.0479434611510081,AAPL
95,2016-05-25,2,24.905,0.01741639810867266,-0.03052706304233544,AAPL
96,2016-05-26,2,25.103,0.007918774382667526,-0.022608288659667915,AAPL
97,2016-05-27,2,25.087,-0.0006375772282131188,-0.023245865887881034,AAPL
98,2016-05-31,2,24.965,-0.004874939727128484,-0.028120805615009518,AAPL
99,2016-06-01,2,24.615,-0.014118830742408803,-0.04223963635741832,AAPL
100,2016-06-02,2,24.43,-0.007544127940514813,-0.04978376429793313,AAPL
101,2016-06-03,2,24.48,0.0020445723744762284,-0.0477391919234569,AAPL
102,2016-06-06,2,24.657,0.007204378190347404,-0.0405348137331095,AAPL
103,2016-06-07,2,24.757,0.004047441474675874,-0.036487372258433626,AAPL
104,2016-06-08,2,24.735,-0.0008890326294767447,-0.03737640488791037,AAPL
105,2016-06-09,2,24.913,0.007170510903696987,-0.030205893984213385,AAPL
106,2016-06-10,2,24.708,-0.00826267774971635,-0.038468571733929736,AAPL
107,2016-06-13,2,24.335,-0.015211434548234974,-0.05368000628216471,AAPL
108,2016-06-14,2,24.365,0.0012320330100518142,-0.0524479732721129,AAPL
109,2016-06-15,2,24.285,-0.0032888004977613215,-0.055736773769874216,AAPL
110,2016-06-16,2,24.388,0.004232332247861668,-0.05150444152201255,AAPL
111,2016-06-17,2,23.833,-0.023020033125508703,-0.07452447464752125,AAPL
112,2016-06-20,2,23.775,-0.0024365664886070956,-0.07696104113612835,AAPL
113,2016-06-21,2,23.978,0.008502134854008005,-0.06845890628212034,AAPL
114,2016-06-22,2,23.888,-0.0037605024886273254,-0.07221940877074767,AAPL
115,2016-06-23,2,24.025,0.005718714059521404,-0.06650069471122627,AAPL
116,2016-06-24,1,23.35,-0.028497970741449767,-0.09499866545267605,AAPL
117,2016-06-27,2,23.01,-0.014668080067631806,-0.10966674552030785,AAPL
118,2016-06-28,2,23.397,0.016678904969196055,-0.0929878405511118,AAPL
119,2016-06-29,2,23.6,0.00863890301509393,-0.08434893753601787,AAPL
