,Date,states,Lst_price,sret,mkt_cret,Ticker
0,2016-01-06,0,2.0845,-0.003591527863962128,-0.003591527863962128,HG1
1,2016-01-07,0,2.0185,-0.03217435702785596,-0.03576588489181809,HG1
2,2016-01-08,0,2.0185,0.0,-0.03576588489181809,HG1
3,2016-01-11,0,1.9705,-0.02406734365793719,-0.05983322854975528,HG1
4,2016-01-12,0,1.957,-0.006874629238982041,-0.06670785778873732,HG1
5,2016-01-13,0,1.954,-0.0015341347933482505,-0.06824199258208558,HG1
6,2016-01-14,0,1.9745,0.01043664812397606,-0.05780534445810952,HG1
7,2016-01-15,0,1.943,-0.016082031349263972,-0.07388737580737349,HG1
8,2016-01-19,0,1.9775,0.017600250264368823,-0.05628712554300467,HG1
9,2016-01-20,0,1.959,-0.00939928169726822,-0.06568640724027289,HG1
10,2016-01-21,0,1.995,0.01820991137942317,-0.04747649586084972,HG1
11,2016-01-22,0,2.001,0.003003005259769556,-0.04447349060108016,HG1
12,2016-01-25,0,1.9955,-0.0027524100949447993,-0.04722590069602496,HG1
13,2016-01-26,0,2.035,0.019601173387906807,-0.027624727308118154,HG1
14,2016-01-27,0,2.0625,0.01342302033214055,-0.014201706975977604,HG1
15,2016-01-28,0,2.049,-0.006566969969936382,-0.020768676945913986,HG1
16,2016-01-29,0,2.064,0.007293978362553626,-0.01347469858336036,HG1
17,2016-02-01,0,2.0555,-0.0041267202635203145,-0.017601418846880674,HG1
18,2016-02-02,0,2.055,-0.00024327940759800182,-0.017844698254478677,HG1
19,2016-02-03,0,2.095,0.0192777054259031,0.0014330071714244233,HG1
20,2016-02-04,0,2.1315,0.01727240384902669,0.018705411020451115,HG1
21,2016-02-05,0,2.103,-0.013461060502565125,0.005244350517885989,HG1
22,2016-02-08,0,2.0905,-0.005961624906080143,-0.0007172743881941534,HG1
23,2016-02-09,0,2.0395,-0.024698592039006588,-0.025415866427200742,HG1
24,2016-02-10,0,2.027,-0.006147812305613031,-0.03156367873281377,HG1
25,2016-02-11,0,2.0065,-0.010164956745028706,-0.04172863547784248,HG1
26,2016-02-12,0,2.029,0.011151150118843415,-0.030577485358999068,HG1
27,2016-02-16,0,2.051,0.010784418246565928,-0.01979306711243314,HG1
28,2016-02-17,0,2.0755,0.011874609420712683,-0.007918457691720457,HG1
29,2016-02-18,0,2.0735,-0.0009640878066573223,-0.008882545498377779,HG1
30,2016-02-19,0,2.0765,0.0014457833843721367,-0.007436762114005642,HG1
31,2016-02-22,0,2.115,0.01837102840957042,0.010934266295564779,HG1
